,candidate,party,votes,state,state_num,const_num,const_name,status
4350,None of the Above,None of the Above,2032,Uttar Pradesh,24,339,Uttar Pradesh - Rampur Karkhana,Result Declared  
4351,ASHUTOSH,Samajwadi Party,61862,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4352,JAYNATH KUSHWAHA URF GUDDAN,Bharatiya Janata Party,50765,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4353,SABHAKUNWAR,Bahujan Samaj Party,44161,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4354,ASHWANI KUMAR SINGH,Independent,13497,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4355,RAM PRAVESH YADAV,Independent,1421,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4356,BASADEV,Rashtriya Lok Dal,1223,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4357,SANTOSH KUMAR,Independent,1122,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4358,DAYANAND,Apna Dal United Party,1023,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4359,JITENDRA,Independent,949,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4360,MAHESH,Independent,917,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4361,SADHUSARAN,Communist Party of India  (Marxist),860,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4362,AMARNATH,Communist Party of India  (Marxist-Leninist)  (Liberation),580,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4363,VINDYACHAL,Republican Party of India,561,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4364,BHARTENDU URF MARTAND,Naitik Party,485,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4365,None of the Above,None of the Above,2039,Uttar Pradesh,24,340,Uttar Pradesh - Bhatpar Rani,Result Declared  
4366,KALI PRASAD,Bharatiya Janata Party,76175,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4367,VIJAY LAXMI GAUTAM,Samajwadi Party,50521,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4368,RANVIJAY,Bahujan Samaj Party,28152,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4369,SATISH KUMAR,Communist Party of India  (Marxist),2280,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4370,RAMKRIPAL,Independent,1055,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4371,MUNNILAL PASWAN,Peace Party,812,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4372,RAMESH CHANDA SAHANI,Jan Adhikar Party,661,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4373,ARUN KUMAR,Communist Party of India  (Marxist-Leninist)  (Liberation),441,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4374,CHANDESHWAR,Bahujan Mukti Party,373,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4375,None of the Above,None of the Above,1951,Uttar Pradesh,24,341,Uttar Pradesh - Salempur,Result Declared  
4376,SURESH TIWARI,Bharatiya Janata Party,61996,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4377,MURLI MANOHAR JAISWAL,Bahujan Samaj Party,50280,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4378,PURNENDU TIWARI URF P.D.TIWARI,Samajwadi Party,27761,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4379,GIRENDRA PRATAP YADAV,Independent,18489,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4380,JAI PRAKASH KUSHWAHA,Communist Party of India,2106,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4381,DR. CHATURANAN OJHA,Independent,1277,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4382,SURESH SINGH YADAV,Rashtriya Lok Dal,1002,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4383,JAI PRAKASH URF SWAMIJI,Bhartiya Shakti Chetna Party,821,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4384,BIJAI SHANKAR SINGH KAUSHIK,Hindustan Janmorcha,793,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4385,CHHOTELAL TIWARI,Sarv Sambhaav Party,787,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4386,HAREKRISHAN SINGH VISHEN,Samajwadi Samaj Party,787,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4387,KLECTOR SHARMA,Communist Party of India  (Marxist-Leninist)  (Liberation),459,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4388,RAJESH KUMAR YADAV,Mahakranti Dal,371,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4389,RAIN MISHRA URF DIMPU,Manuvadi Party,361,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4390,None of the Above,None of the Above,1338,Uttar Pradesh,24,342,Uttar Pradesh - Barhaj,Result Declared  
4391,DR.SANGRAM YADAV,Samajwadi Party,74276,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4392,KANHAIYA LAL NISHAD,Bharatiya Janata Party,71809,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4393,AKHAND PRATAP SINGH,Bahujan Samaj Party,56536,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4394,TRILOKI NATH,Communist Party of India,2730,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4395,HARISHCHAND,Rashtriya Lok Dal,953,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4396,VIDESHI,Independent,813,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4397,LAUTAN,Bharatiya Subhash Sena,448,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4398,LAXMI PRASAD,Independent,404,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4399,ANANT PRASAD,Bahujan Mukti Party,377,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4400,SHRAVAN,Rashtriya mahan Gantantra Party,369,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4401,RAMKRIPAL,Federal Democratic Party,317,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4402,YADUNATH,Asankhya Samaj Party,198,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4403,None of the Above,None of the Above,1980,Uttar Pradesh,24,343,Uttar Pradesh - Atrauliya,Result Declared  
4404,NAFEES AHMAD,Samajwadi Party,70980,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4405,SHRIKRISHNA PAL,Bharatiya Janata Party,56020,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4406,KAMLA PRASAD YADAV,Bahujan Samaj Party,54271,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4407,IMTEYAZ BEG,Communist Party of India,2351,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4408,CHANDRMOHAN,Rashtriya Lok Dal,1117,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4409,ANIRUDDHA RAM PASI,Asankhya Samaj Party,742,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4410,MUNNA LAL,Independent,592,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4411,RAJARAM YADAV,Bahujan Mukti Party,529,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4412,HAUSHILA,Pichhravarg Mahapanchayat Party,442,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4413,VEENA,Bharatiya Bahujan Parivartan  Party,385,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4414,HARIHAR PRASAD PANDEY,Federal Democratic Party,350,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4415,None of the Above,None of the Above,1521,Uttar Pradesh,24,344,Uttar Pradesh - Gopalpur,Result Declared  
4416,BANDANA SINGH,Bahujan Samaj Party,62203,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4417,JAIRAM PATEL,Samajwadi Party,56728,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4418,DEVENDRA KUMAR SINGH,Bharatiya Janata Party,40786,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4419,GOPAL NISHAD,Independent,5876,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4420,RITU KHARE,Nirbal Indian Shoshit Hamara Aam Dal,2427,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4421,VIJAY KUMAR GOND,Independent,1716,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4422,SANJAY RAI,Rashtravyapi Janta Party,1515,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4423,ANURAG YADAV,Nationalist Congress Party,1474,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4424,SHREEKANT SINGH,Communist Party of India,1269,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4425,DAYA SHANKAR BHATT,Rashtriya Lok Dal,982,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4426,RANAJEET SINGH ALIAS KAVIJI,Apna Dal,581,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4427,DHANESH YADAV,Lok Dal,544,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4428,AJAY KUMAR GAUTAM,Independent,539,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4429,AWADHESH GAUTAM,Pichhravarg Mahapanchayat Party,539,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4430,RAJESH KUMAR YADAV,Bahujan Mukti Party,527,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4431,RADHEY SHYAM YADAV,Hamari Apni Party,455,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4432,None of the Above,None of the Above,964,Uttar Pradesh,24,345,Uttar Pradesh - Sagri,Result Declared  
4433,SHAH ALAM URF GUDDU JAMALI,Bahujan Samaj Party,70705,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4434,AKHILESH YADAV,Samajwadi Party,70017,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4435,LUXMAN MOURYA,Bharatiya Janata Party,44489,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4436,AVINASH YADAV,Peace Party,1697,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4437,RAMHARSH,Communist Party of India,1061,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4438,RAMESH RAJBHAR,Independent,957,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4439,TEJBAHADUR SINGH,Rashtriya Lok Dal,687,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4440,NIRMAL YADAV,Bahujan Mukti Party,516,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4441,HARIVANS MISHRA,Shivsena,433,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4442,AFTAB QAMAR ANSARI,Islam Party Hind,410,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4443,TRILOKI,Independent,391,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4444,None of the Above,None of the Above,1628,Uttar Pradesh,24,346,Uttar Pradesh - Mubarakpur,Result Declared  
4445,DURGA PRASAD,Samajwadi Party,88087,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4446,AKHILESH,Bharatiya Janata Party,61825,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4447,BHUPENDRA,Bahujan Samaj Party,58185,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4448,PATIRAM,Rashtriya Lok Dal,1345,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4449,PRIYANKA CHAUHAN,Bahujan Mukti Party,1061,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4450,MANJAY,Jan Adhikar Party,792,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4451,BHOLA,Rashtrawadi Janwadi Manch,519,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4452,None of the Above,None of the Above,2134,Uttar Pradesh,24,347,Uttar Pradesh - Azamgarh,Result Declared  
4453,ALAMBADI,Samajwadi Party,67274,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4454,CHANDRA DEV RAM,Bahujan Samaj Party,48745,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4455,VINOD KUMAR RAI,Bharatiya Janata Party,43786,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4456,JITENDRA,Communist Party of India,1366,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4457,HARIDAS,Independent,861,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4458,RAJNET YADAV,Independent,656,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4459,RAJKUMAR,Independent,651,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4460,JAI JAI RAM,Pichhravarg Mahapanchayat Party,651,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4461,YATINJAY RAJ,Nationalist Congress Party,538,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4462,BABLU,Independent,443,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4463,RAM NAYAN CHAUHAN,Bahujan Mukti Party,406,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4464,JAI RAM SONKAR,Independent,257,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4465,RAMKESH,Mahakranti Dal,241,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4466,DINESH,Asankhya Samaj Party,182,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4467,NALINIKANT,Rashtravyapi Janta Party,175,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4468,None of the Above,None of the Above,1243,Uttar Pradesh,24,348,Uttar Pradesh - Nizamabad,Result Declared  
4469,ARUN KUMAR YADAV,Bharatiya Janata Party,68435,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4470,ABUL QAIS AZMI,Bahujan Samaj Party,61140,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4471,SHYAM BAHADUR SINGH YADAV,Samajwadi Party,38099,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4472,RAMSURAT,Nirbal Indian Shoshit Hamara Aam Dal,4012,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4473,RAMAGYA YADAV,Communist Party of India,1382,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4474,RAMSINGH YADAV,Rashtriya Lok Dal,916,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4475,NESAR AHAMAD,Independent,692,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4476,BHANUPRATAP YADAV,Mahakranti Dal,574,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4477,ABUSHAD QURAISHI,Independent,415,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4478,GHANSHYAM,Independent,389,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4479,REETA MAURYA,Asankhya Samaj Party,316,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4480,MO. MAJKKIR,Bahujan Mukti Party,251,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4481,ACHCHELAL,Independent,225,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4482,None of the Above,None of the Above,1609,Uttar Pradesh,24,349,Uttar Pradesh - Phoolpur Pawai,Result Declared  
4483,SUKHDEV RAJBHAR,Bahujan Samaj Party,62125,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4484,ADIL SHAIKH,Samajwadi Party,58480,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4485,KRISHNA MURARI,Bharatiya Janata Party,49979,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4486,ARCHANA,Independent,6828,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4487,JASHWANT,Mahakranti Dal,2227,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4488,RANVIJAY,Nirbal Indian Shoshit Hamara Aam Dal,2105,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4489,RAM SINGH,Rashtriya Lok Dal,1064,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4490,KRISHNA KANT YADAV,All India Forward Bloc,728,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4491,SHIVBACHAN,Independent,684,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4492,SUKHNAYAN,Jan Shakti Ekta Party,537,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4493,RIZVAN,Bhartiya Sarvodaya Party,367,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4494,NARENDRA,Lok Dal,364,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4495,JITENDRA KUMAR,Bahujan Mukti Party,278,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4496,None of the Above,None of the Above,1653,Uttar Pradesh,24,350,Uttar Pradesh - Didarganj,Result Declared  
4497,AZAD ARI MARDAN,Bahujan Samaj Party,72715,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4498,DAROGA PRASAD SAROJ,Bharatiya Janata Party,70488,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4499,BECHAI SAROJ,Samajwadi Party,54196,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4500,UMA SHANKAR SONKAR,Mahakranti Dal,1708,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4501,RAM CHANDAR,Independent,864,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4502,SANDEEP,Mahamukti Dal,573,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4503,SUNITA BHARTI,Bahujan Mukti Party,530,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4504,MANTRAJ,National Democratic Front,449,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4505,None of the Above,None of the Above,2123,Uttar Pradesh,24,351,Uttar Pradesh - Lalganj,Result Declared  
4506,KALPNATH PASWAN,Samajwadi Party,69037,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4507,MANJOO SAROJ,Suheldev Bhartiya Samaj Party,63625,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4508,VIDHYA CHAUDHARI,Bahujan Samaj Party,60198,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4509,KARMVEER AZAD,Uttar Pradesh Republican Party,1141,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4510,DULARE,Rashtriya Lok Dal,1076,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4511,RAM BRIKSH,Communist Party of India  (Marxist),1040,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4512,RENU DEVI,Asankhya Samaj Party,923,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4513,PRAKASH CHANDRA,Bahujan Mukti Party,913,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4514,SUMAN,Mahakranti Dal,887,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4515,SANGITA,Pichhravarg Mahapanchayat Party,803,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4516,None of the Above,None of the Above,2492,Uttar Pradesh,24,352,Uttar Pradesh - Mehnagar ,Result Declared  
4517,DARA SINGH CHAUHAN,Bharatiya Janata Party,86238,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4518,AMRESH CHAND,Indian National Congress,56823,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4519,UMESH PANDEY,Bahujan Samaj Party,54803,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4520,RAMKUNWAR SINGH,Communist Party of India,2363,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4521,BANSHRAJ,Nirbal Indian Shoshit Hamara Aam Dal,2290,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4522,RAJU SHARMA,Most Backward Classes Of India,1671,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4523,BHIRGUN,Rashtriya Lok Dal,1299,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4524,VIJAYSHANKAR,Bahujan Mukti Party,1082,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4525,PAHLAWAN,Jan Adhikar Party,987,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4526,BHANU PRATAP,Poorvanchal People's Party,863,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4527,RAMESH CHAND PANDEY,Independent,751,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4528,RAMPRAVESH,Independent,725,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4529,KANHAIYA YADAV,Lok Dal,522,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4530,SHRIKANT YADAV,Independent,505,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4531,ANAND KUMAR PANDEY,Rashtravyapi Janta Party,438,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4532,CHANDRIKA PAL,Rashtriya Samaj Paksha,430,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4533,RAGHUBEER YADAV,Nationalist Congress Party,386,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4534,SURYA KUMAR,Independent,370,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4535,DEVENDRA SINGH,Shivsena,357,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4536,ASHUTOSH KUMAR VISHVAKARMA,Deshbhakt Nirman Party,341,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4537,NARENDRA,Ambedkar Samaj Party,292,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4538,None of the Above,None of the Above,683,Uttar Pradesh,24,353,Uttar Pradesh - Madhuban,Result Declared  
4539,FAGU CHAUHAN,Bharatiya Janata Party,88298,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4540,ABBAS ANSARI,Bahujan Samaj Party,81295,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4541,SUDHAKAR,Samajwadi Party,59256,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4542,VIVEK RAI,Communist Party of India,2285,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4543,YOGENDRA,Independent,1894,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4544,DEV PRAKASH,Rashtriya Lok Dal,1404,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4545,VIJAY YADAV,Independent,1252,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4546,SANJAY KUMAR YADAV,Independent,1113,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4547,SANJAY SINGH,Independent,914,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4548,MD. HUSAIN,Independent,658,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4549,CHAKLAL,Ambedkar Samaj Party,635,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
4550,DINANATH CHAUHAN,Independent,293,Uttar Pradesh,24,354,Uttar Pradesh - Ghosi,Result Declared  
